2026-01-07 17:26:11,268 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-07 18:16:32,568 - persistence-service - INFO - Persisting data for statements_04.09.23.pdf from bucket test1...
2026-01-07 18:16:32,592 - persistence-service - INFO - Successfully persisted PDF 256d92ed-2182-416a-8d59-6fda71835fda with 6 chunks.
2026-01-07 18:16:32,592 - vector-persistence - INFO - Generating embeddings for 6 chunks...
2026-01-07 18:16:33,179 - vector-persistence - INFO - Upserting 6 points to Qdrant for PDF 256d92ed-2182-416a-8d59-6fda71835fda...
2026-01-07 18:28:07,281 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-07 18:28:07,282 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-07 18:28:09,696 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 11:17:22,865 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 11:17:22,866 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 11:17:25,276 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 11:17:25,332 - vector-persistence - INFO - Creating Qdrant collection: pdf_chunks
2026-01-08 11:19:36,153 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 11:19:36,153 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 11:19:38,893 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 11:19:53,770 - api-server - INFO - Processing request for: test1/statements_04.09.23.pdf
2026-01-08 11:19:53,771 - pdf-processor - INFO - Downloading statements_04.09.23.pdf from bucket test1...
2026-01-08 11:19:53,877 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/statements_04.09.23.pdf
2026-01-08 11:19:53,892 - persistence-service - INFO - Persisting data for statements_04.09.23.pdf from bucket test1...
2026-01-08 11:19:53,910 - persistence-service - ERROR - Database persistence error: 'TextDataPersistenceService' object has no attribute '_upsert_pdf'
2026-01-08 11:19:53,910 - pdf-processor - ERROR - Processing failed for test1/statements_04.09.23.pdf: 'TextDataPersistenceService' object has no attribute '_upsert_pdf'
2026-01-08 11:19:53,911 - api-server - ERROR - Internal server error: 'TextDataPersistenceService' object has no attribute '_upsert_pdf'
Traceback (most recent call last):
  File "/app/main.py", line 59, in process_file
    result = pdf_processor.process_pdf(
  File "/app/processor.py", line 111, in process_pdf
    persistence_result = self.persistence_service.save_pdf_data(bucket_name, object_name, metadata, chunks)
  File "/app/text_data_persistance_service.py", line 38, in save_pdf_data
    pdf_id = self._upsert_pdf(cur, bucket, filename)
AttributeError: 'TextDataPersistenceService' object has no attribute '_upsert_pdf'
2026-01-08 11:21:13,218 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 11:21:13,219 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 11:21:15,853 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 11:21:30,459 - api-server - INFO - Processing request for: test1/statements_04.09.23.pdf
2026-01-08 11:21:30,460 - pdf-processor - INFO - Downloading statements_04.09.23.pdf from bucket test1...
2026-01-08 11:21:30,491 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/statements_04.09.23.pdf
2026-01-08 11:21:30,503 - persistence-service - INFO - Persisting data for statements_04.09.23.pdf from bucket test1...
2026-01-08 11:21:30,585 - persistence-service - INFO - Successfully persisted PDF 256d92ed-2182-416a-8d59-6fda71835fda with 6 chunks.
2026-01-08 11:21:30,586 - vector-persistence - INFO - Generating embeddings for 6 chunks...
2026-01-08 11:21:31,139 - vector-persistence - INFO - Upserting 6 optimized points to Qdrant for PDF 256d92ed-2182-416a-8d59-6fda71835fda...
2026-01-08 11:21:31,202 - vector-persistence - INFO - Successfully upserted 6 points to Qdrant for PDF 256d92ed-2182-416a-8d59-6fda71835fda.
2026-01-08 13:05:19,965 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 13:05:19,966 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 13:05:22,403 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 13:07:16,240 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 13:07:16,241 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 13:07:18,772 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 13:07:18,813 - vector-persistence - INFO - Creating Qdrant collection: pdf_chunks
2026-01-08 13:15:18,547 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 13:15:18,548 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 13:15:21,278 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 13:16:06,948 - api-server - INFO - Processing request for: test1/drylab.pdf
2026-01-08 13:16:06,954 - pdf-processor - INFO - Downloading drylab.pdf from bucket test1...
2026-01-08 13:16:07,282 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/drylab.pdf
2026-01-08 13:16:07,327 - persistence-service - INFO - Persisting data for drylab.pdf from bucket test1...
2026-01-08 13:16:07,419 - persistence-service - INFO - Successfully persisted PDF a81d7302-399a-46e1-94ed-ce8711b8fae1 with 15 chunks.
2026-01-08 13:16:07,420 - vector-persistence - INFO - Generating embeddings for 15 chunks...
2026-01-08 13:16:08,776 - vector-persistence - INFO - Upserting 15 optimized points to Qdrant for PDF a81d7302-399a-46e1-94ed-ce8711b8fae1...
2026-01-08 13:16:08,974 - vector-persistence - INFO - Successfully upserted 15 points to Qdrant for PDF a81d7302-399a-46e1-94ed-ce8711b8fae1.
2026-01-08 13:52:18,541 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 13:52:18,545 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 13:52:21,671 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 13:53:31,655 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 13:53:31,656 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 13:53:34,013 - vector-persistence - INFO - Initializing Qdrant client at qdrant:6333
2026-01-08 14:23:48,952 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 14:23:48,953 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 14:23:51,539 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 14:24:02,813 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 14:24:02,814 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 14:24:05,276 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 15:14:03,274 - api-server - INFO - Processing request for: test1/magic.pdf
2026-01-08 15:14:03,276 - pdf-processor - INFO - Downloading magic.pdf from bucket test1...
2026-01-08 15:14:03,308 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/magic.pdf
2026-01-08 15:14:03,358 - persistence-service - INFO - Persisting data for magic.pdf from bucket test1...
2026-01-08 15:14:03,439 - persistence-service - INFO - Successfully persisted PDF ea815f43-0dc1-4cc3-a9c8-d225d89e2437 with 15 chunks.
2026-01-08 15:14:03,439 - vector-persistence - INFO - Generating embeddings for 15 chunks...
2026-01-08 15:14:04,582 - vector-persistence - INFO - Upserting 15 optimized points to Qdrant for PDF ea815f43-0dc1-4cc3-a9c8-d225d89e2437...
2026-01-08 15:14:04,623 - vector-persistence - INFO - Successfully upserted 15 points to Qdrant for PDF ea815f43-0dc1-4cc3-a9c8-d225d89e2437.
2026-01-08 15:21:08,629 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 15:21:08,630 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 15:21:11,114 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 16:53:12,504 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 16:53:12,505 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 16:53:14,937 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 16:53:32,273 - api-server - INFO - Processing request for: test1/drylab.pdf
2026-01-08 16:53:32,275 - pdf-processor - INFO - Downloading drylab.pdf from bucket test1...
2026-01-08 16:53:32,307 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/drylab.pdf
2026-01-08 16:53:32,334 - persistence-service - INFO - Persisting data for drylab.pdf from bucket test1...
2026-01-08 16:53:32,362 - persistence-service - INFO - Successfully persisted PDF d19f0bf7-55e4-4893-ab70-fb75779dfa7d with 15 chunks.
2026-01-08 16:53:32,362 - vector-persistence - INFO - Generating embeddings for 15 chunks...
2026-01-08 16:53:33,351 - vector-persistence - INFO - Upserting 15 optimized points to Qdrant for PDF d19f0bf7-55e4-4893-ab70-fb75779dfa7d...
2026-01-08 16:53:33,384 - vector-persistence - INFO - Successfully upserted 15 points to Qdrant for PDF d19f0bf7-55e4-4893-ab70-fb75779dfa7d.
2026-01-08 16:53:33,439 - api-server - INFO - Processing request for: test1/magic.pdf
2026-01-08 16:53:33,440 - pdf-processor - INFO - Downloading magic.pdf from bucket test1...
2026-01-08 16:53:33,447 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/magic.pdf
2026-01-08 16:53:33,477 - persistence-service - INFO - Persisting data for magic.pdf from bucket test1...
2026-01-08 16:53:33,490 - persistence-service - INFO - Successfully persisted PDF c408d002-babf-499a-9062-48a368e03172 with 15 chunks.
2026-01-08 16:53:33,492 - vector-persistence - INFO - Generating embeddings for 15 chunks...
2026-01-08 16:53:34,216 - vector-persistence - INFO - Upserting 15 optimized points to Qdrant for PDF c408d002-babf-499a-9062-48a368e03172...
2026-01-08 16:53:34,224 - vector-persistence - INFO - Successfully upserted 15 points to Qdrant for PDF c408d002-babf-499a-9062-48a368e03172.
2026-01-08 17:05:09,029 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 17:05:09,029 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 17:05:11,464 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 17:16:56,399 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 17:16:56,399 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 17:16:58,950 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 17:28:49,377 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 17:28:49,377 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 17:28:51,823 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 17:38:11,353 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 17:38:11,353 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 17:38:13,695 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 17:43:58,852 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 17:43:58,853 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 17:44:01,300 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 17:44:01,344 - vector-persistence - INFO - Creating Qdrant collection: pdf_chunks
2026-01-08 17:58:12,445 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 17:58:12,446 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 17:58:15,013 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 17:58:15,042 - vector-persistence - INFO - Creating Qdrant collection: pdf_chunks
2026-01-08 18:19:02,932 - api-server - INFO - Processing request for: test1/magic.pdf
2026-01-08 18:19:02,935 - pdf-processor - INFO - Downloading magic.pdf from bucket test1...
2026-01-08 18:19:02,963 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/magic.pdf
2026-01-08 18:19:03,011 - persistence-service - INFO - Persisting data for magic.pdf from bucket test1...
2026-01-08 18:19:03,038 - persistence-service - INFO - Successfully persisted PDF cca11aaf-013a-47d4-9eb8-9c28e02f87bb with 15 chunks.
2026-01-08 18:19:03,039 - vector-persistence - INFO - Generating embeddings for 15 chunks...
2026-01-08 18:19:04,161 - vector-persistence - INFO - Upserting 15 optimized points to Qdrant for PDF cca11aaf-013a-47d4-9eb8-9c28e02f87bb...
2026-01-08 18:19:04,202 - vector-persistence - INFO - Successfully upserted 15 points to Qdrant for PDF cca11aaf-013a-47d4-9eb8-9c28e02f87bb.
2026-01-08 18:19:51,247 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-08 18:19:51,247 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-08 18:19:54,031 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-08 18:20:11,764 - api-server - INFO - Processing request for: test1/інструкція_сварочний.pdf
2026-01-08 18:20:11,766 - pdf-processor - INFO - Downloading інструкція_сварочний.pdf from bucket test1...
2026-01-08 18:20:11,804 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/інструкція_сварочний.pdf
2026-01-08 18:20:11,884 - persistence-service - INFO - Persisting data for інструкція_сварочний.pdf from bucket test1...
2026-01-08 18:20:11,921 - persistence-service - INFO - Successfully persisted PDF 98ce1484-2445-4972-b4be-cd40951044c3 with 79 chunks.
2026-01-08 18:20:11,921 - vector-persistence - INFO - Generating embeddings for 79 chunks...
2026-01-08 18:20:17,037 - vector-persistence - INFO - Upserting 79 optimized points to Qdrant for PDF 98ce1484-2445-4972-b4be-cd40951044c3...
2026-01-08 18:20:17,105 - vector-persistence - INFO - Successfully upserted 79 points to Qdrant for PDF 98ce1484-2445-4972-b4be-cd40951044c3.
2026-01-09 01:50:25,912 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 01:50:25,942 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 01:50:29,843 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 01:51:52,010 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 01:51:52,016 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 01:52:03,629 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 02:28:35,336 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 02:28:35,338 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 02:28:39,050 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 03:02:53,669 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 03:02:53,675 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 03:02:56,964 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 15:35:12,724 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 15:35:12,725 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 15:35:15,023 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 15:36:47,452 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 15:36:47,453 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 15:36:49,901 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 15:55:05,978 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 15:55:05,978 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 15:55:08,418 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 15:58:14,743 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 15:58:14,743 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 15:58:17,028 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 16:17:58,050 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-09 16:17:58,052 - vector-persistence - INFO - Initializing Embedding Model (SentenceTransformer)...
2026-01-09 16:18:00,737 - vector-persistence - INFO - Initializing Qdrant client at qdrant-pdf-vector-db:6333
2026-01-09 16:21:03,857 - api-server - INFO - Processing request for: sb1/drylab.pdf
2026-01-09 16:21:03,859 - pdf-processor - INFO - Downloading drylab.pdf from bucket sb1...
2026-01-09 16:21:03,897 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/drylab.pdf
2026-01-09 16:21:03,914 - persistence-service - INFO - Persisting data for drylab.pdf from bucket sb1...
2026-01-09 16:21:04,048 - persistence-service - INFO - Successfully persisted PDF ce54f1d2-165e-46cd-8472-340185440dc5 with 15 chunks.
2026-01-09 16:21:04,048 - vector-persistence - INFO - Generating embeddings for 15 chunks...
2026-01-09 16:21:05,318 - vector-persistence - INFO - Upserting 15 optimized points to Qdrant for PDF ce54f1d2-165e-46cd-8472-340185440dc5...
2026-01-09 16:21:05,366 - vector-persistence - INFO - Successfully upserted 15 points to Qdrant for PDF ce54f1d2-165e-46cd-8472-340185440dc5.
2026-01-10 13:45:30,662 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 13:55:11,843 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 14:02:18,461 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 14:09:57,861 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 14:14:12,548 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 15:10:04,843 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 15:11:48,039 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 15:15:59,367 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 15:16:58,619 - api-server - INFO - Processing request for: fin/інструкція_сварочний.pdf
2026-01-10 15:16:58,622 - pdf-processor - INFO - Downloading інструкція_сварочний.pdf from bucket fin...
2026-01-10 15:16:58,693 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/інструкція_сварочний.pdf
2026-01-10 15:16:58,767 - persistence-service - INFO - Persisting data for інструкція_сварочний.pdf from bucket fin...
2026-01-10 15:16:58,858 - persistence-service - INFO - Successfully persisted PDF a3b77741-bbef-4c69-bd16-a8ec3a151812 with 79 chunks.
2026-01-10 15:16:58,860 - api-server - INFO - Processing request for: fin/інструкція_сварочний.pdf
2026-01-10 15:16:58,860 - pdf-processor - INFO - Downloading інструкція_сварочний.pdf from bucket fin...
2026-01-10 15:16:58,867 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/інструкція_сварочний.pdf
2026-01-10 15:16:58,942 - persistence-service - INFO - Persisting data for інструкція_сварочний.pdf from bucket fin...
2026-01-10 15:16:58,959 - persistence-service - INFO - Successfully persisted PDF a3b77741-bbef-4c69-bd16-a8ec3a151812 with 79 chunks.
2026-01-10 15:20:03,503 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 15:20:27,270 - api-server - INFO - Processing request for: fin/інструкція_сварочний.pdf
2026-01-10 15:20:27,271 - pdf-processor - INFO - Downloading інструкція_сварочний.pdf from bucket fin...
2026-01-10 15:20:27,339 - pdf-processor - INFO - Extracting and chunking PDF: /tmp/інструкція_сварочний.pdf
2026-01-10 15:20:27,411 - persistence-service - INFO - Persisting data for інструкція_сварочний.pdf from bucket fin...
2026-01-10 15:20:27,447 - persistence-service - INFO - Successfully persisted PDF b5e83539-e5dc-4a44-abd4-bb42e2d66192 with 79 chunks.
2026-01-10 15:21:28,502 - pdf-processor - INFO - Initializing MinIO client connection to minio:9000
2026-01-10 15:28:46,465 - api-server - INFO - Processing request for: fin/test_new_file.pdf
2026-01-10 15:28:46,467 - pdf-processor - INFO - Downloading test_new_file.pdf from bucket fin...
2026-01-10 15:28:46,495 - pdf-processor - ERROR - Processing failed for fin/test_new_file.pdf: cannot open broken document
2026-01-10 15:28:46,496 - api-server - ERROR - Internal server error: cannot open broken document
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/site-packages/fitz/__init__.py", line 2659, in __init__
    self.this = extra.Document_init( filename, stream, filetype, rect, width, height, fontsize)
  File "/usr/local/lib/python3.10/site-packages/fitz/extra.py", line 153, in Document_init
    return _extra.Document_init(filename, stream, filetype, rect, width, height, fontsize)
RuntimeError: code=0: no objects found

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/app/main.py", line 59, in process_file
    result = pdf_processor.process_pdf(
  File "/app/processor.py", line 95, in process_pdf
    with fitz.open(temp_pdf) as doc:
  File "/usr/local/lib/python3.10/site-packages/fitz/__init__.py", line 2666, in __init__
    raise FileDataError( MSG_BAD_DOCUMENT) from e
fitz.FileDataError: cannot open broken document
